,Unnamed: 0,index,match_id,player_slot,radiant_win,duration,game_mode,lobby_type,hero_id,start_time,version,kills,deaths,assists,skill,leaver_status,party_size,win,steam_id,enemy_team,ally_team
1829,13829,1425,1057612090,0,0,2195,1,0,Lich,2014-11-29,,3,4,7,,0,,0,118764669,"[31, 106, 39, 104, 8]","[84, 57, 44, 2, 13]"
1830,13830,1426,1056666863,0,0,2628,3,0,Faceless Void,2014-11-28,,9,9,6,,0,,0,118764669,"[41, 29, 16, 27, 59]","[6, 35, 4, 56, 42]"
1831,13831,1427,1056582476,2,0,3757,1,0,Centaur Warrunner,2014-11-28,,8,6,20,,0,,0,118764669,"[13, 104, 96, 106, 31]","[5, 44, 9, 72, 63]"
1832,13832,1428,1053905317,1,0,3043,1,0,Lich,2014-11-27,,2,7,12,,0,,0,118764669,"[30, 31, 48, 51, 93]","[106, 68, 97, 2, 63]"
1833,13833,1429,1049725615,131,1,2034,4,0,Pugna,2014-11-25,,4,14,9,,0,,0,118764669,"[28, 97, 20, 58, 36]","[76, 99, 52, 45, 42]"
1834,13834,1430,1049603081,2,0,2967,3,0,Skywrath Mage,2014-11-25,,4,11,13,,0,,0,118764669,"[15, 3, 101, 44, 98]","[99, 49, 21, 87, 40]"
1835,13835,1431,1041974417,1,0,2661,1,0,Centaur Warrunner,2014-11-22,,5,13,8,,0,,0,118764669,"[80, 96, 97, 7, 75]","[44, 28, 84, 74, 21]"
1836,13836,1432,1041838937,129,1,3024,1,0,Slark,2014-11-22,,5,5,6,,0,,0,118764669,"[103, 11, 111, 104, 57]","[75, 93, 30, 7, 61]"
1837,13837,1433,1041769026,2,0,1472,4,0,Sven,2014-11-22,,6,7,5,,0,,0,118764669,"[27, 77, 18, 23, 7]","[94, 44, 100, 30, 39]"
1838,13838,1434,1041678123,130,1,1846,1,0,Slark,2014-11-22,,1,4,3,,0,,0,118764669,"[47, 54, 105, 69, 50]","[75, 96, 93, 68, 111]"
1839,13839,1435,1034065726,4,0,2984,1,0,Centaur Warrunner,2014-11-18,,13,8,10,,0,,0,118764669,"[8, 16, 20, 7, 96]","[77, 84, 75, 65, 14]"
1840,13840,1436,1030421922,130,1,2251,1,0,Slark,2014-11-16,,0,6,4,,1,,0,118764669,"[17, 51, 68, 106, 87]","[21, 96, 93, 20, 42]"
1841,13841,1437,1030387623,130,1,1014,1,0,Centaur Warrunner,2014-11-16,,0,1,0,,1,,0,118764669,"[23, 30, 64, 14, 17]","[93, 7, 96, 20, 74]"
1842,13842,1438,1030295124,132,1,3094,1,0,Skywrath Mage,2014-11-16,,8,8,12,,0,,0,118764669,"[98, 3, 84, 17, 75]","[8, 104, 61, 7, 101]"
1843,13843,1439,1021335628,129,1,2661,1,0,Centaur Warrunner,2014-11-12,,5,12,15,,0,,0,118764669,"[101, 86, 15, 36, 64]","[39, 96, 16, 22, 78]"
1844,13844,1440,1021222993,2,0,3341,1,0,Bristleback,2014-11-12,,14,8,9,,0,,0,118764669,"[49, 15, 99, 16, 5]","[47, 44, 105, 53, 19]"
1845,13845,1441,1019613386,1,0,1488,3,0,Vengeful Spirit,2014-11-11,,1,5,2,,1,,0,118764669,"[63, 20, 41, 29, 25]","[48, 105, 2, 4, 75]"
1846,13846,1442,1019383680,1,0,2700,5,0,Necrophos,2014-11-11,,3,7,8,,0,,0,118764669,"[4, 36, 63, 46, 109]","[64, 50, 72, 3, 74]"
1847,13847,1443,1015703278,1,0,3617,1,0,Ember Spirit,2014-11-09,,12,12,13,,0,,0,118764669,"[63, 106, 55, 23, 5]","[53, 85, 35, 61, 30]"
1848,13848,1444,1015657280,1,0,1361,5,0,Shadow Demon,2014-11-09,,1,7,2,,0,,0,118764669,"[62, 79, 3, 86, 49]","[46, 2, 73, 65, 53]"
1849,13849,1445,1012828765,0,0,3998,3,0,Shadow Shaman,2014-11-08,,5,12,11,,1,,0,118764669,"[27, 7, 8, 72, 67]","[16, 32, 21, 55, 44]"
1850,13850,1446,1012057202,130,1,2862,1,0,Mirana,2014-11-08,,3,7,6,,0,,0,118764669,"[92, 1, 6, 74, 69]","[43, 70, 9, 88, 84]"
1851,13851,1447,1011967388,129,1,2257,1,0,Bristleback,2014-11-08,,6,6,2,,0,,0,118764669,"[86, 25, 42, 31, 106]","[62, 99, 37, 33, 63]"
1852,13852,1448,1011024082,131,1,2347,1,0,Shadow Shaman,2014-11-07,,2,12,9,,0,,0,118764669,"[29, 109, 17, 57, 105]","[106, 56, 59, 27, 16]"
1853,13853,1449,999324094,130,1,2504,1,0,Slark,2014-11-02,,7,5,6,,0,,0,118764669,"[20, 62, 96, 9, 15]","[107, 69, 93, 50, 31]"
1854,13854,1450,971422409,4,0,1297,1,0,Centaur Warrunner,2014-10-19,,0,5,2,,0,,0,118764669,"[44, 47, 16, 91, 96]","[28, 5, 36, 12, 2]"
1855,13855,1451,966711705,2,0,2021,1,0,Ember Spirit,2014-10-17,,1,7,9,,0,,0,118764669,"[33, 51, 106, 64, 23]","[4, 59, 42, 5, 9]"
1856,13856,1452,966672010,2,0,1313,1,0,Ember Spirit,2014-10-17,,0,5,2,,0,,0,118764669,"[42, 5, 106, 64, 62]","[70, 14, 92, 7, 35]"
1857,13857,1453,940247017,1,0,1130,5,0,Lion,2014-10-04,,1,5,1,,0,,0,118764669,"[54, 26, 9, 13, 77]","[58, 75, 102, 82, 95]"
1858,13858,1454,940105890,129,1,4209,1,0,Vengeful Spirit,2014-10-04,,3,13,25,,0,,0,118764669,"[33, 105, 19, 39, 44]","[72, 20, 9, 91, 53]"
1859,13859,1455,939782558,129,1,2262,1,0,Ember Spirit,2014-10-04,,1,9,6,,0,,0,118764669,"[85, 51, 27, 18, 53]","[83, 106, 16, 91, 14]"
1860,13860,1456,931769967,4,0,3450,4,0,Phantom Lancer,2014-09-30,,5,9,9,,0,,0,118764669,"[88, 44, 86, 35, 12]","[78, 23, 33, 37, 110]"
1861,13861,1457,927150826,4,0,3287,1,0,Slark,2014-09-28,,6,6,17,,0,,0,118764669,"[65, 17, 37, 95, 93]","[52, 78, 7, 63, 89]"
1862,13862,1458,926598448,1,0,3439,5,0,Sand King,2014-09-28,,10,8,21,,0,,0,118764669,"[7, 16, 3, 25, 39]","[32, 34, 81, 60, 37]"
1863,13863,1459,925584620,129,1,1791,1,0,Drow Ranger,2014-09-27,,4,11,3,,0,,0,118764669,"[12, 31, 14, 35, 83]","[20, 6, 44, 61, 9]"
1864,13864,1460,925540194,1,0,1762,4,0,Bane,2014-09-27,,1,6,6,,0,,0,118764669,"[12, 3, 21, 51, 56]","[43, 49, 7, 44, 77]"
1865,13865,1461,922761995,129,1,2980,3,0,Sand King,2014-09-26,,3,14,19,,0,,0,118764669,"[25, 2, 93, 42, 85]","[23, 16, 51, 29, 26]"
1866,13866,1462,922597277,129,1,3271,1,0,Centaur Warrunner,2014-09-26,,3,11,13,,0,,0,118764669,"[41, 106, 25, 75, 102]","[7, 96, 12, 23, 83]"
1867,13867,1463,916055341,132,1,2579,5,0,Sniper,2014-09-23,,11,12,12,,0,,0,118764669,"[19, 36, 20, 21, 10]","[63, 73, 5, 85, 35]"
1868,13868,1464,915872377,3,0,3839,3,0,Bristleback,2014-09-23,,7,7,27,,0,,0,118764669,"[22, 32, 26, 99, 85]","[75, 88, 81, 38, 33]"
1869,13869,1465,911994962,131,1,2161,1,0,Broodmother,2014-09-21,,0,7,6,,1,,0,118764669,"[26, 36, 95, 87, 48]","[35, 5, 57, 61, 41]"
1870,13870,1466,910739095,130,1,2323,4,0,Juggernaut,2014-09-21,,2,7,2,,0,,0,118764669,"[41, 101, 58, 49, 74]","[79, 98, 8, 44, 40]"
1871,13871,1467,909713808,4,0,1564,5,0,Skywrath Mage,2014-09-20,,2,5,3,,0,,0,118764669,"[63, 91, 53, 84, 101]","[70, 110, 62, 4, 106]"
1872,13872,1468,906864620,130,1,2263,4,0,Lion,2014-09-19,,4,13,15,,0,,0,118764669,"[104, 102, 83, 72, 78]","[46, 16, 26, 9, 20]"
1873,13873,1469,905016944,2,0,2547,3,0,Slark,2014-09-18,,9,7,11,,0,,0,118764669,"[9, 56, 93, 104, 37]","[20, 78, 40, 13, 84]"
1874,13874,1470,904909516,130,1,3412,3,0,Kunkka,2014-09-18,,3,9,17,,0,,0,118764669,"[71, 2, 12, 53, 90]","[63, 5, 23, 57, 6]"
1875,13875,1471,904834612,132,1,1780,5,0,Sven,2014-09-18,,4,7,5,,0,,0,118764669,"[49, 70, 90, 4, 11]","[60, 91, 97, 72, 18]"
1876,13876,1472,901102866,132,1,2095,5,0,Necrophos,2014-09-16,,4,7,4,,0,,0,118764669,"[44, 5, 26, 75, 99]","[18, 50, 25, 38, 36]"
1877,13877,1473,899182505,3,0,2332,4,0,Venomancer,2014-09-15,,2,10,11,,0,,0,118764669,"[67, 28, 52, 40, 6]","[2, 109, 34, 96, 55]"
1878,13878,1474,899035743,131,1,1418,1,0,Vengeful Spirit,2014-09-15,,0,6,2,,0,,0,118764669,"[23, 36, 2, 7, 56]","[102, 41, 33, 20, 19]"
1879,13879,1475,896825676,132,1,1522,4,0,Windranger,2014-09-14,,1,5,2,,1,,0,118764669,"[32, 66, 88, 54, 63]","[98, 26, 73, 95, 21]"
1880,13880,1476,896679221,128,1,2551,3,0,Mirana,2014-09-14,,4,11,12,,0,,0,118764669,"[47, 55, 53, 35, 28]","[9, 7, 99, 105, 98]"
1881,13881,1477,893518059,128,1,2866,3,0,Crystal Maiden,2014-09-13,,5,12,16,,0,,0,118764669,"[91, 19, 16, 104, 35]","[5, 93, 62, 42, 76]"
1882,13882,1478,893262556,132,1,2150,1,0,Vengeful Spirit,2014-09-13,,6,11,5,,0,,0,118764669,"[41, 103, 23, 54, 102]","[8, 82, 14, 17, 20]"
1883,13883,1479,892775270,129,1,2348,4,0,Death Prophet,2014-09-13,,7,12,3,,0,,0,118764669,"[106, 100, 2, 41, 26]","[52, 43, 8, 86, 28]"
1884,13884,1480,892232347,132,1,2375,1,0,Vengeful Spirit,2014-09-12,,1,9,6,,0,,0,118764669,"[67, 90, 104, 109, 99]","[105, 12, 2, 56, 20]"
1885,13885,1481,891891430,131,1,1687,3,0,Dragon Knight,2014-09-12,,2,10,2,,0,,0,118764669,"[63, 44, 36, 96, 19]","[7, 37, 16, 49, 35]"
1886,13886,1482,890027626,4,0,3132,3,0,Warlock,2014-09-11,,1,9,10,,0,,0,118764669,"[96, 63, 104, 76, 37]","[15, 52, 64, 99, 18]"
1887,13887,1483,884179498,131,1,1844,4,0,Rubick,2014-09-08,,0,8,7,,0,,0,118764669,"[42, 41, 60, 52, 87]","[33, 59, 28, 86, 35]"
1888,13888,1484,881822355,3,0,2502,3,0,Slark,2014-09-07,,5,6,5,,0,,0,118764669,"[97, 47, 50, 93, 51]","[16, 21, 75, 33, 42]"
1889,13889,1485,869393966,132,1,2239,1,0,Vengeful Spirit,2014-09-01,,3,9,14,,0,,0,118764669,"[49, 88, 91, 33, 44]","[17, 41, 8, 7, 20]"
1890,13890,1486,868001448,129,1,3139,1,0,Skywrath Mage,2014-08-31,,8,12,17,,0,,0,118764669,"[15, 83, 30, 21, 49]","[70, 101, 29, 27, 74]"
1891,13891,1487,867955018,128,1,1651,1,0,Centaur Warrunner,2014-08-31,,3,8,2,,0,,0,118764669,"[7, 67, 51, 27, 74]","[96, 9, 16, 93, 30]"
1892,13892,1488,867830260,132,1,1426,12,0,Wraith King,2014-08-31,,2,2,1,,0,,0,118764669,"[70, 21, 38, 57, 55]","[87, 14, 8, 101, 42]"
1893,13893,1489,867173765,2,0,1507,1,0,Lich,2014-08-31,,0,11,4,,0,,0,118764669,"[76, 29, 31, 67, 55]","[71, 15, 93, 34, 86]"
1894,13894,1490,866899697,130,1,2264,1,0,Skywrath Mage,2014-08-31,,10,12,6,,0,,0,118764669,"[33, 29, 93, 110, 86]","[100, 41, 101, 109, 62]"
1895,13895,1491,865669321,0,0,3217,5,0,Centaur Warrunner,2014-08-30,,4,7,12,,0,,0,118764669,"[96, 49, 51, 56, 45]","[65, 44, 13, 29, 54]"
1896,13896,1492,865164348,4,0,2248,1,0,Skywrath Mage,2014-08-30,,12,11,16,,0,,0,118764669,"[9, 16, 70, 100, 101]","[19, 47, 21, 6, 5]"
1897,13897,1493,861827264,130,1,3735,3,0,Skywrath Mage,2014-08-28,,3,11,16,,0,,0,118764669,"[21, 36, 33, 37, 44]","[30, 41, 101, 56, 69]"
1898,13898,1494,858186481,132,1,1609,4,0,Clinkz,2014-08-26,,5,3,2,,0,,0,118764669,"[6, 84, 19, 61, 110]","[25, 29, 16, 57, 56]"
1899,13899,1495,853398940,128,1,1477,1,0,Centaur Warrunner,2014-08-24,,0,7,2,,0,,0,118764669,"[62, 84, 14, 26, 70]","[96, 71, 101, 32, 64]"
1900,13900,1496,853277913,128,1,2564,1,0,Bristleback,2014-08-24,,5,6,7,,0,,0,118764669,"[29, 11, 9, 104, 5]","[99, 61, 101, 12, 3]"
1901,13901,1497,853203027,0,0,2253,1,0,Centaur Warrunner,2014-08-24,,1,7,1,,0,,0,118764669,"[96, 16, 101, 60, 44]","[34, 41, 83, 74, 104]"
1902,13902,1498,851611807,2,0,2392,1,0,Razor,2014-08-23,,5,8,12,,0,,0,118764669,"[28, 7, 15, 63, 101]","[67, 43, 5, 51, 57]"
1903,13903,1499,851503338,131,1,3477,3,0,Clinkz,2014-08-23,,10,14,14,,0,,0,118764669,"[14, 47, 32, 9, 104]","[106, 79, 23, 56, 103]"
1904,13904,1500,851428096,131,1,2437,1,0,Skywrath Mage,2014-08-23,,7,11,15,,0,,0,118764669,"[62, 20, 44, 30, 41]","[53, 9, 23, 101, 4]"
1905,13905,1501,851371016,131,1,1560,1,0,Bristleback,2014-08-23,,3,9,15,,0,,0,118764669,"[22, 2, 83, 64, 35]","[106, 80, 7, 99, 53]"
1906,13906,1502,851272942,4,0,2031,1,0,Razor,2014-08-23,,8,8,8,,0,,0,118764669,"[82, 7, 72, 101, 15]","[30, 11, 93, 20, 2]"
1907,13907,1503,846557697,4,0,1923,3,0,Viper,2014-08-20,,8,8,4,,0,,0,118764669,"[25, 7, 69, 93, 47]","[100, 101, 90, 55, 71]"
1908,13908,1504,844983759,3,0,2991,3,0,Bristleback,2014-08-19,,10,10,10,,0,,0,118764669,"[34, 26, 57, 99, 48]","[96, 23, 75, 39, 68]"
1909,13909,1505,842779874,129,1,1545,5,0,Dazzle,2014-08-18,,1,7,2,,0,,0,118764669,"[36, 41, 89, 33, 42]","[4, 50, 44, 69, 80]"
1910,13910,1506,840633426,128,1,2134,1,0,Sniper,2014-08-17,,0,14,4,,0,,0,118764669,"[14, 12, 11, 62, 56]","[35, 53, 63, 101, 7]"
1911,13911,1507,840095586,1,0,3737,1,0,Skywrath Mage,2014-08-17,,15,11,27,,0,,0,118764669,"[67, 101, 59, 7, 25]","[50, 19, 44, 23, 58]"
1912,13912,1508,839992577,130,1,2776,1,0,Skywrath Mage,2014-08-17,,4,7,10,,0,,0,118764669,"[3, 77, 86, 18, 69]","[42, 55, 101, 14, 4]"
1913,13913,1509,839485478,1,0,2395,1,0,Bristleback,2014-08-16,,7,9,10,,0,,0,118764669,"[74, 99, 41, 94, 80]","[27, 75, 36, 2, 32]"
1914,13914,1510,839000367,131,1,2582,1,0,Razor,2014-08-16,,11,4,10,,0,,0,118764669,"[43, 54, 36, 50, 69]","[75, 23, 7, 15, 8]"
1915,13915,1511,838496352,130,1,1713,1,0,Vengeful Spirit,2014-08-16,,0,11,3,,0,,0,118764669,"[6, 104, 68, 103, 30]","[96, 98, 20, 101, 74]"
1916,13916,1512,838312853,131,1,3425,1,0,Centaur Warrunner,2014-08-16,,11,6,10,,0,,0,118764669,"[110, 5, 12, 106, 76]","[68, 23, 45, 96, 89]"
1917,13917,1513,838127834,1,0,2176,3,0,Dragon Knight,2014-08-16,,3,8,14,,0,,0,118764669,"[41, 49, 27, 35, 68]","[102, 50, 84, 40, 6]"
1918,13918,1514,838056511,128,1,1939,1,7,Viper,2014-08-16,,3,8,5,,0,,0,118764669,"[104, 4, 35, 20, 36]","[47, 26, 34, 41, 37]"
1919,13919,1515,837966238,130,1,2493,1,0,Vengeful Spirit,2014-08-16,,1,9,5,,0,,0,118764669,"[9, 58, 25, 102, 85]","[7, 23, 20, 60, 32]"
1920,13920,1516,837554197,4,0,2317,1,0,Centaur Warrunner,2014-08-15,,5,5,7,,0,,0,118764669,"[65, 52, 9, 31, 96]","[60, 83, 87, 80, 44]"
1921,13921,1517,837531106,4,0,1634,3,0,Witch Doctor,2014-08-15,,2,5,5,,0,,0,118764669,"[60, 63, 41, 3, 30]","[36, 110, 101, 37, 29]"
1922,13922,1518,837496304,2,0,1887,3,0,Lion,2014-08-15,,2,5,5,,0,,0,118764669,"[93, 78, 26, 100, 84]","[67, 90, 76, 7, 36]"
1923,13923,1519,837450904,130,1,2157,3,0,Slark,2014-08-15,,3,8,1,,0,,0,118764669,"[88, 31, 27, 41, 14]","[77, 50, 93, 64, 48]"
1924,13924,1520,837419033,130,1,1433,1,0,Centaur Warrunner,2014-08-15,,1,5,5,,0,,0,118764669,"[35, 57, 2, 30, 8]","[65, 20, 96, 7, 44]"
1925,13925,1521,837352471,4,0,2600,3,0,Clinkz,2014-08-15,,3,8,8,,0,,0,118764669,"[44, 26, 30, 51, 56]","[46, 57, 2, 5, 54]"
1926,13926,1522,835574348,1,0,2570,1,0,Vengeful Spirit,2014-08-14,,1,10,10,,0,,0,118764669,"[35, 20, 7, 12, 69]","[34, 49, 103, 53, 86]"
1927,13927,1523,833712604,3,0,3337,3,0,Weaver,2014-08-13,,4,11,10,,0,,0,118764669,"[34, 27, 77, 63, 55]","[87, 6, 14, 5, 19]"
1928,13928,1524,833403557,131,1,1720,1,7,Bristleback,2014-08-13,,1,8,4,,0,,0,118764669,"[65, 31, 104, 43, 101]","[53, 7, 23, 99, 20]"
1929,13929,1525,831931205,131,1,2404,1,0,Razor,2014-08-12,,4,9,10,,0,,0,118764669,"[26, 41, 58, 35, 98]","[69, 9, 51, 15, 7]"
1930,13930,1526,831915286,130,1,465,1,0,Vengeful Spirit,2014-08-12,,0,3,1,,3,,0,118764669,0.0,0.0
1931,13931,1527,829904244,131,1,3122,1,0,Vengeful Spirit,2014-08-11,,5,12,11,,0,,0,118764669,"[86, 67, 45, 110, 35]","[53, 51, 5, 20, 78]"
1932,13932,1528,828262019,132,1,3390,1,0,Bristleback,2014-08-10,,5,16,25,,0,,0,118764669,"[74, 2, 11, 101, 21]","[27, 53, 43, 51, 99]"
1933,13933,1529,828215474,4,0,1501,12,0,Tidehunter,2014-08-10,,1,6,4,,0,,0,118764669,"[45, 89, 35, 99, 29]","[25, 36, 7, 100, 15]"
1934,13934,1530,824449785,129,1,2862,1,0,Bristleback,2014-08-08,,9,9,13,,0,,0,118764669,"[9, 15, 29, 21, 48]","[23, 99, 97, 7, 16]"
1935,13935,1531,824397644,129,1,1966,3,0,Lifestealer,2014-08-08,,5,8,4,,0,,0,118764669,"[17, 6, 2, 28, 85]","[37, 54, 3, 77, 27]"
1936,13936,1532,824262955,3,0,2591,12,0,Bloodseeker,2014-08-08,,8,11,5,,0,,0,118764669,"[79, 29, 8, 4, 15]","[101, 36, 12, 21, 13]"
1937,13937,1533,820740713,129,1,3031,1,0,Lion,2014-08-06,,5,10,7,,0,,0,118764669,"[34, 21, 2, 8, 55]","[53, 26, 20, 44, 46]"
1938,13938,1534,820675259,1,0,2660,3,0,Luna,2014-08-06,,4,12,6,,0,,0,118764669,"[22, 48, 5, 44, 67]","[47, 7, 61, 107, 25]"
1939,13939,1535,818630469,4,0,2365,5,0,Leshrac,2014-08-05,,1,11,3,,0,,0,118764669,"[45, 49, 63, 60, 52]","[109, 93, 16, 76, 37]"
1940,13940,1536,818543637,3,0,2593,4,0,Viper,2014-08-05,,5,9,7,,0,,0,118764669,"[27, 45, 49, 47, 100]","[64, 20, 12, 9, 59]"
1941,13941,1537,816974054,2,0,2392,3,0,Bristleback,2014-08-04,,3,5,8,,0,,0,118764669,"[54, 12, 99, 30, 31]","[45, 5, 39, 8, 75]"
1942,13942,1538,816871988,1,0,2361,4,0,Razor,2014-08-04,,7,11,11,,0,,0,118764669,"[64, 15, 49, 59, 20]","[54, 52, 61, 14, 44]"
1943,13943,1539,816777916,2,0,2543,4,0,Omniknight,2014-08-04,,1,6,8,,0,,0,118764669,"[25, 23, 57, 1, 7]","[80, 84, 15, 35, 45]"
1944,13944,1540,815165296,129,1,2489,3,0,Tiny,2014-08-03,,2,10,9,,0,,0,118764669,"[23, 85, 48, 68, 30]","[87, 19, 27, 43, 15]"
1945,13945,1541,814855725,2,0,1805,12,0,Tidehunter,2014-08-03,,2,8,0,,0,,0,118764669,"[52, 49, 29, 95, 93]","[53, 5, 101, 96, 109]"
1946,13946,1542,811317711,128,1,1604,1,0,Tiny,2014-08-01,,0,6,3,,0,,0,118764669,"[53, 13, 34, 59, 57]","[19, 27, 7, 41, 101]"
1947,13947,1543,811238522,2,0,3185,3,0,Bristleback,2014-08-01,,17,10,13,,0,,0,118764669,"[72, 26, 99, 27, 6]","[7, 50, 67, 19, 81]"
1948,13948,1544,809352235,131,1,3989,3,0,Centaur Warrunner,2014-07-31,,3,11,20,,0,,0,118764669,"[22, 26, 47, 41, 6]","[14, 81, 7, 96, 68]"
1949,13949,1545,809312940,2,0,1382,4,0,Crystal Maiden,2014-07-31,,4,12,6,,0,,0,118764669,"[39, 72, 5, 67, 19]","[35, 6, 33, 28, 50]"
1950,13950,1546,809256381,130,1,2122,1,0,Dragon Knight,2014-07-31,,2,9,9,,0,,0,118764669,"[45, 21, 54, 35, 14]","[27, 7, 49, 74, 51]"
1951,13951,1547,809208480,3,0,1657,5,0,Sniper,2014-07-31,,1,7,5,,0,,0,118764669,"[18, 60, 37, 35, 44]","[34, 71, 46, 21, 75]"
1952,13952,1548,803589261,131,1,2742,1,0,Centaur Warrunner,2014-07-28,,3,10,9,,0,,0,118764669,"[101, 68, 27, 51, 76]","[93, 6, 30, 96, 7]"
1953,13953,1549,803128853,131,1,1396,5,0,Elder Titan,2014-07-28,,1,7,3,,0,,0,118764669,"[37, 9, 3, 16, 46]","[71, 29, 28, 103, 69]"
1954,13954,1550,801633540,132,1,2329,5,0,Abaddon,2014-07-27,,2,7,4,,0,,0,118764669,"[12, 4, 78, 9, 8]","[86, 63, 65, 55, 102]"
1955,13955,1551,801584542,132,1,1699,4,0,Centaur Warrunner,2014-07-27,,0,6,5,,0,,0,118764669,"[83, 106, 4, 22, 44]","[97, 43, 76, 102, 96]"
1956,13956,1552,793609761,130,1,1979,1,0,Bristleback,2014-07-23,,8,8,11,,0,,0,118764669,"[27, 23, 46, 28, 84]","[35, 7, 99, 95, 37]"
1957,13957,1553,793563837,2,0,1476,3,0,Shadow Shaman,2014-07-23,,2,7,4,,0,,0,118764669,"[53, 7, 27, 39, 104]","[36, 96, 43, 48, 52]"
1958,13958,1554,787351819,132,1,2066,1,0,Lich,2014-07-20,,5,9,11,,0,,0,118764669,"[9, 29, 10, 84, 27]","[41, 104, 26, 49, 31]"
1959,13959,1555,779750266,0,0,1770,1,0,Lich,2014-07-16,,2,7,3,,0,,0,118764669,"[31, 93, 94, 7, 74]","[5, 98, 69, 13, 101]"
1960,13960,1556,779720610,0,0,1274,5,0,Bristleback,2014-07-16,,1,6,1,,1,,0,118764669,"[99, 50, 110, 51, 21]","[34, 3, 26, 38, 83]"
1961,13961,1557,772664666,3,0,3429,1,0,Lich,2014-07-12,,5,13,21,,0,,0,118764669,"[51, 83, 16, 31, 63]","[11, 9, 53, 41, 55]"
1962,13962,1558,772554174,132,1,1851,1,0,Tiny,2014-07-12,,4,8,6,,0,,0,118764669,"[20, 26, 22, 48, 93]","[81, 45, 5, 16, 19]"
1963,13963,1559,769050165,3,0,2902,1,0,Bristleback,2014-07-10,,5,7,10,,0,,0,118764669,"[53, 20, 16, 99, 46]","[4, 14, 22, 9, 5]"
1964,13964,1560,710239763,131,1,1663,5,0,Dark Seer,2014-06-09,,1,5,3,,1,,0,118764669,"[38, 18, 34, 69, 36]","[83, 71, 58, 55, 7]"
1965,13965,1561,707767331,131,1,3743,1,0,Centaur Warrunner,2014-06-08,,8,5,18,,0,,0,118764669,"[12, 43, 31, 73, 66]","[16, 25, 104, 96, 76]"
1966,13966,1562,704329962,128,1,3050,1,0,Centaur Warrunner,2014-06-06,,3,13,14,,0,,0,118764669,"[80, 106, 4, 31, 74]","[96, 19, 79, 7, 15]"
1967,13967,1563,704137505,130,1,2647,1,0,Lich,2014-06-06,,4,11,12,,0,,0,118764669,"[86, 53, 88, 41, 14]","[19, 39, 31, 9, 3]"
1968,13968,1564,703975303,3,0,2178,1,0,Bristleback,2014-06-06,,1,10,8,,0,,0,118764669,"[74, 16, 93, 99, 50]","[17, 54, 32, 71, 87]"
1969,13969,1565,703874450,4,0,2596,5,0,Enigma,2014-06-06,,1,6,8,,0,,0,118764669,"[80, 53, 59, 28, 33]","[18, 5, 15, 7, 48]"
1970,13970,1566,702310113,3,0,2271,4,0,Legion Commander,2014-06-05,,3,7,2,,0,,0,118764669,"[62, 30, 18, 104, 21]","[27, 72, 42, 68, 59]"
1971,13971,1567,700566525,130,1,2030,4,0,Bristleback,2014-06-04,,10,7,8,,0,,0,118764669,"[84, 42, 40, 45, 41]","[49, 5, 99, 46, 9]"
1972,13972,1568,700508427,2,0,2118,5,0,Omniknight,2014-06-04,,2,5,9,,0,,0,118764669,"[109, 41, 57, 55, 7]","[15, 58, 66, 60, 86]"
1973,13973,1569,698623422,1,0,2405,1,0,Viper,2014-06-03,,11,6,8,,0,,0,118764669,"[19, 47, 63, 83, 33]","[86, 78, 54, 32, 5]"
1974,13974,1570,698494082,1,0,2244,1,0,Lich,2014-06-03,,2,7,15,,0,,0,118764669,"[47, 31, 27, 71, 32]","[16, 28, 76, 40, 18]"
1975,13975,1571,696705993,2,0,2788,1,0,Bristleback,2014-06-02,,4,16,14,,0,,0,118764669,"[93, 109, 99, 16, 84]","[28, 86, 71, 9, 50]"
1976,13976,1572,694487079,1,0,2009,4,0,Razor,2014-06-01,,1,11,3,,0,,0,118764669,"[39, 15, 63, 55, 50]","[32, 57, 2, 35, 91]"
1977,13977,1573,694374626,129,1,3000,1,0,Bristleback,2014-06-01,,1,14,22,,0,,0,118764669,"[53, 101, 41, 68, 96]","[86, 99, 93, 97, 16]"
1978,13978,1574,694146596,3,0,2146,4,0,Gyrocopter,2014-06-01,,3,6,3,,0,,0,118764669,"[29, 27, 20, 72, 39]","[36, 23, 56, 30, 89]"
1979,13979,1575,687762219,1,0,2396,3,0,Disruptor,2014-05-29,,3,8,12,,0,,0,118764669,"[48, 87, 50, 100, 94]","[53, 19, 35, 54, 45]"
1980,13980,1576,687001780,131,1,1717,5,0,Skywrath Mage,2014-05-29,,4,5,1,,0,,0,118764669,"[3, 78, 52, 60, 34]","[73, 8, 103, 101, 10]"
1981,13981,1577,686035174,130,1,1988,1,0,Lich,2014-05-28,,5,8,5,,0,,0,118764669,"[12, 38, 59, 82, 3]","[42, 48, 31, 56, 5]"
1982,13982,1578,685654866,130,1,3003,4,0,Lich,2014-05-28,,4,14,10,,0,,0,118764669,"[12, 90, 58, 35, 28]","[101, 37, 31, 18, 63]"
1983,13983,1579,685418911,3,0,2909,4,0,Alchemist,2014-05-28,,4,8,7,,0,,0,118764669,"[98, 38, 5, 73, 28]","[70, 102, 42, 1, 34]"
1984,13984,1580,672757952,4,0,2021,3,0,Bristleback,2014-05-21,,9,7,9,,0,,0,118764669,"[72, 97, 25, 1, 99]","[42, 50, 8, 37, 69]"
